RETURN,QTY,SALES,DISTINCT_CATEGORIES,ENTROPY_CATEGORIES,DISTINCT_PRODUCTS,ENTROPY_PRODUCTS,RECORD,FIT,SEASON,ORDER_DATE,DISCOUNT,FREESHIPPING,PAYMENT,SHIPPING_FEES,SEX,COUNTRY,PREVIOUS_RETURNS,PREVIOUS_TRANSACTIONS,train
0,1,96.0,1,1.0,1,1.0,1,2,20102,2011-06-09,1,0,Credit card,7,F,Netherlands,1,1,0
0,2,125.0,2,1.0,2,1.0,2,6,20102,2011-01-05,1,0,Cash,8,F,Italy,7,19,0
1,4,343.12210678210675,2,0.5,4,1.0,4,8,20102,2011-08-04,1,1,Paypal,0,F,Italy,106,109,1
0,6,181.7,5,0.8333333333333334,5,0.8333333333333334,5,10,20101,2010-08-05,1,1,Credit card,0,F,Italy,0,2,0
0,2,152.0,2,1.0,2,1.0,2,6,20123,2012-07-17,1,0,Credit card,8,F,Italy,0,2,0
0,4,343.0,4,1.0,4,1.0,4,7,20102,2010-12-21,1,0,Credit card,13,F,Italy,9,31,0
0,1,154.0,1,1.0,1,1.0,1,0,20091,2009-01-26,0,0,Credit card,7,F,Germany,0,0,0
1,2,340.56677018633536,2,1.0,2,1.0,2,4,20102,2011-01-14,1,0,Cash,8,F,Germany,0,0,0
0,4,265.6,4,1.0,4,1.0,4,3,20133,2013-02-12,1,0,Cash,10,M,Poland,5,36,0
0,2,198.29,1,0.5,2,1.0,2,4,20123,2012-11-22,1,0,Cash,8,M,Italy,1,8,0
1,1,55.18823529411765,1,1.0,1,1.0,1,2,20102,2010-09-28,0,0,Credit card,7,F,Altro Europa,2,6,0
0,2,98.0,1,0.5,1,0.5,2,2,20133,2013-02-11,0,0,Credit card,8,F,Netherlands,1,1,1
0,2,226.0,2,1.0,2,1.0,2,5,20113,2011-12-22,0,1,Credit card,0,M,Italy,0,0,0
0,2,106.0,2,1.0,2,1.0,2,4,20123,2012-01-16,1,0,Credit card,8,F,Italy,1,1,1
0,1,31.0,1,1.0,1,1.0,1,0,20101,2010-04-30,0,1,Cash,0,F,Italy,0,1,0
1,3,399.11142557651993,2,0.6666666666666666,3,1.0,3,6,20123,2012-10-10,0,0,Credit card,12,M,Altro Europa,11,14,0
0,1,57.5,1,1.0,1,1.0,1,2,20123,2012-01-16,1,0,Cash,7,F,Italy,2,6,1
0,2,174.8,2,1.0,2,1.0,2,5,1201,2013-08-30,1,1,Cash,0,F,Italy,1,1,0
1,2,274.5642857142857,1,0.5,1,0.5,2,6,20091,2009-07-21,1,0,Cash,7,F,Italy,0,0,0
0,1,78.0,1,1.0,1,1.0,1,2,20102,2011-01-11,1,0,Paypal,7,F,Italy,1,8,0
1,1,209.6496,1,1.0,1,1.0,1,2,1201,2014-07-15,1,1,Cash,0,F,Italy,2,6,0
0,2,326.0,2,1.0,2,1.0,2,4,1201,2014-03-27,0,0,Credit card,8,F,Italy,0,0,1
0,1,101.5,1,1.0,1,1.0,1,2,20102,2011-07-06,1,0,Paypal,7,F,Italy,2,10,0
0,5,948.0,4,0.8,5,1.0,5,10,20123,2012-07-20,1,0,Paypal,11,F,Germany,2,28,0
0,4,166.0,2,0.5,4,1.0,4,2,20092,2009-11-09,0,0,Cash,10,F,Italy,0,0,0
0,1,75.2,1,1.0,1,1.0,1,2,20113,2011-11-18,1,0,Credit card,7,F,Italy,0,8,0
0,1,174.0,1,1.0,1,1.0,1,2,20123,2012-09-14,1,1,Paypal,0,F,Italy,0,3,1
1,1,173.125,1,1.0,1,1.0,1,3,1201,2014-01-02,0,0,Paypal,10,F,Germany,1,2,1
0,3,258.05,2,0.6666666666666666,3,1.0,3,6,20113,2011-12-21,1,0,Cash,12,F,Germany,0,1,0
0,1,190.2,1,1.0,1,1.0,1,2,20113,2011-12-28,1,0,Credit card,7,F,Italy,2,2,0
0,3,181.5,2,0.6666666666666666,3,1.0,3,8,20102,2011-01-11,1,0,Paypal,22,F,United States,0,2,0
0,1,143.0,1,1.0,1,1.0,1,3,20123,2012-05-30,0,0,Credit card,7,M,Germany,0,0,0
0,1,145.2,1,1.0,1,1.0,1,2,20102,2011-08-01,1,0,Credit card,7,F,Netherlands,0,4,0
1,2,101.13108108108109,2,1.0,2,1.0,2,5,20102,2010-10-18,0,1,Credit card,0,F,Altro Europa,4,6,0
1,4,269.24,3,0.75,3,0.75,4,6,20101,2010-07-27,1,0,Credit card,9,F,Italy,0,2,0
0,3,125.2,1,0.3333333333333333,3,1.0,3,6,20102,2011-06-20,1,0,Cash,9,F,Netherlands,0,3,0
0,6,776.0,2,0.3333333333333333,6,1.0,6,14,20102,2011-06-03,0,0,Credit card,15,M,Italy,0,0,1
1,1,103.30357142857143,1,1.0,1,1.0,1,2,20123,2012-05-28,0,1,Cash,0,F,Italy,0,0,1
1,3,303.0332075471698,3,1.0,3,1.0,3,6,20123,2012-04-30,0,1,Paypal,0,F,Italy,6,9,0
0,1,40.6,1,1.0,1,1.0,1,0,20133,2013-01-09,1,0,Credit card,7,M,Belgium,0,0,0
0,1,101.0,1,1.0,1,1.0,1,3,20133,2013-03-11,0,1,Cash,0,F,Italy,22,72,0
0,2,143.0,1,0.5,2,1.0,2,4,20101,2010-08-27,1,0,Amex,11,M,France,0,0,0
0,1,235.0,1,1.0,1,1.0,1,2,1201,2014-07-29,0,0,Credit card,20,F,Altro Europa,1,4,0
0,5,101.6,3,0.6,3,0.6,5,10,20102,2011-02-25,1,0,Credit card,11,F,Netherlands,0,1,0
0,2,134.4,2,1.0,2,1.0,2,4,20101,2010-07-06,1,0,Cash,8,F,Italy,0,5,0
0,1,144.0,1,1.0,1,1.0,1,2,20113,2011-09-28,1,1,Cash,0,F,Italy,0,0,1
0,1,142.1,1,1.0,1,1.0,1,2,1201,2013-12-23,1,0,Credit card,7,F,Italy,0,3,1
1,3,383.0924528301887,2,0.6666666666666666,2,0.6666666666666666,3,4,1201,2013-09-02,0,1,Credit card,0,F,Netherlands,0,0,0
0,1,56.0,1,1.0,1,1.0,1,0,20133,2013-05-27,0,0,Credit card,7,F,Italy,0,1,0
0,1,151.0,1,1.0,1,1.0,1,2,20102,2011-02-14,0,0,Paypal,7,F,Germany,1,43,1
1,2,242.23333333333332,2,1.0,2,1.0,2,5,1201,2013-12-06,0,0,Cash,11,F,Poland,1,1,0
0,1,249.0,1,1.0,1,1.0,1,2,20102,2011-02-14,0,0,Credit card,7,F,Germany,0,0,0
0,1,257.6,1,1.0,1,1.0,1,3,1201,2014-07-08,1,0,Credit card,7,F,Italy,0,0,1
0,1,32.5,1,1.0,1,1.0,1,2,20123,2012-07-30,1,1,Paypal,0,F,Italy,0,5,0
0,1,128.0,1,1.0,1,1.0,1,2,20102,2011-05-16,0,0,Credit card,7,F,Italy,0,6,0
1,3,507.4417413572343,3,1.0,3,1.0,3,6,20133,2013-01-31,1,1,Credit card,0,F,Altro Europa,8,28,0
0,2,193.0,2,1.0,2,1.0,2,5,20092,2010-02-05,0,0,Credit card,8,F,Italy,0,2,0
0,1,200.0,1,1.0,1,1.0,1,2,20091,2009-06-25,0,0,Credit card,10,F,France,0,0,1
0,1,128.0,1,1.0,1,1.0,1,3,1201,2014-07-10,0,0,Credit card,10,F,France,0,0,1
1,2,347.7641176470588,2,1.0,2,1.0,2,2,20123,2012-01-05,1,0,Credit card,8,F,Italy,24,36,0
0,1,119.0,1,1.0,1,1.0,1,2,1201,2014-02-14,0,0,Credit card,7,F,Italy,0,0,1
0,1,111.1,1,1.0,1,1.0,1,3,20091,2009-07-13,1,0,Cash,10,F,Italy,0,0,1
0,1,39.2,1,1.0,1,1.0,1,2,20102,2011-07-05,1,0,Credit card,7,F,Italy,0,3,1
0,1,207.0,1,1.0,1,1.0,1,2,20102,2011-08-04,1,1,Cash,0,F,Italy,1,11,0
0,1,148.0,1,1.0,1,1.0,1,3,20123,2012-05-14,0,1,Cash,0,F,Italy,0,36,0
0,1,43.0,1,1.0,1,1.0,1,2,20102,2011-07-29,1,1,Paypal,0,F,Germany,0,1,0
0,1,138.6,1,1.0,1,1.0,1,2,20133,2013-07-15,1,0,Paypal,7,F,Italy,0,0,0
0,1,112.0,1,1.0,1,1.0,1,3,20091,2009-03-11,0,1,Cash,0,F,Poland,0,0,0
0,1,82.0,1,1.0,1,1.0,1,3,20123,2012-03-30,0,0,Cash,7,F,Italy,0,0,0
0,2,93.5,1,0.5,2,1.0,2,4,20113,2011-09-16,1,0,Cash,8,F,Italy,0,0,0
0,1,40.4,1,1.0,1,1.0,1,2,1201,2013-08-30,1,0,Cash,10,F,Italy,0,0,0
0,2,30.0,2,1.0,2,1.0,2,2,20092,2009-11-30,0,0,Credit card,7,F,Italy,0,0,1
0,1,23.0,1,1.0,1,1.0,1,2,20102,2011-08-01,1,1,Credit card,0,F,Italy,1,12,0
0,1,68.6,1,1.0,1,1.0,1,0,20102,2010-12-21,1,0,Cash,7,F,Italy,1,2,0
0,1,175.0,1,1.0,1,1.0,1,2,20102,2010-12-06,1,1,Credit card,0,F,France,2,6,0
0,2,201.0,2,1.0,2,1.0,2,2,20092,2009-10-16,0,0,Cash,8,F,Germany,0,0,0
0,1,143.0,1,1.0,1,1.0,1,2,20123,2012-03-26,0,0,Cash,7,F,Italy,1,10,0
0,1,148.0,1,1.0,1,1.0,1,0,1201,2013-10-22,0,0,Credit card,7,F,Italy,0,0,1
0,1,329.0,1,1.0,1,1.0,1,1,20133,2013-02-25,0,0,Paypal,7,F,Germany,1,5,0
0,1,488.6,1,1.0,1,1.0,1,2,1201,2014-07-07,1,0,Cash,7,F,Italy,0,2,0
0,4,202.5,4,1.0,4,1.0,4,3,20123,2012-08-27,1,1,Credit card,0,M,Russian Federation,0,1,0
1,2,195.03054557854057,2,1.0,2,1.0,2,4,20123,2012-10-04,0,0,Cash,8,F,Belgium,10,13,0
0,2,200.0,2,1.0,2,1.0,2,3,20092,2010-02-22,1,1,Cash,0,F,Germany,2,6,0
0,2,115.0,2,1.0,2,1.0,2,1,20133,2013-02-19,0,0,Cash,8,M,Belgium,2,8,0
0,1,117.6,1,1.0,1,1.0,1,2,20133,2013-07-04,1,0,Paypal,7,F,Italy,0,7,0
0,2,83.5,2,1.0,2,1.0,2,2,20113,2011-09-27,1,1,Credit card,0,F,Altro Europa,1,9,0
1,2,213.7972346850733,2,1.0,2,1.0,2,4,20102,2011-02-12,1,0,Cash,8,F,Germany,0,0,0
0,2,186.2,2,1.0,2,1.0,2,3,20102,2010-12-29,1,0,Paypal,8,F,Italy,2,7,1
0,2,529.2,1,0.5,1,0.5,2,6,1201,2013-12-16,1,0,Credit card,11,M,Austria,0,0,1
0,2,108.8,2,1.0,2,1.0,2,4,20102,2011-02-11,1,0,Credit card,11,M,Italy,0,2,0
1,1,77.42083333333333,1,1.0,1,1.0,1,2,20102,2010-12-13,1,1,Cash,0,M,Netherlands,7,8,0
1,5,707.6375,2,0.4,5,1.0,5,9,20133,2013-01-29,1,1,Amex,0,F,Germany,9,57,0
0,1,178.0,1,1.0,1,1.0,1,3,20123,2012-10-29,0,0,Cash,7,F,Italy,6,10,1
0,3,670.0,3,1.0,3,1.0,3,7,20133,2013-03-18,0,0,Credit card,9,F,France,0,0,0
0,1,180.0,1,1.0,1,1.0,1,2,20102,2011-06-07,0,0,Cash,7,F,Netherlands,0,0,1
0,1,164.0,1,1.0,1,1.0,1,2,20092,2009-11-13,0,0,Credit card,7,F,Italy,0,2,0
0,1,65.5,1,1.0,1,1.0,1,2,20102,2010-12-29,1,0,Cash,7,F,Altro Europa,0,3,0
1,3,217.785,2,0.6666666666666666,2,0.6666666666666666,3,7,20102,2011-07-12,1,1,Cash,0,F,Italy,4,30,0
1,1,325.32,1,1.0,1,1.0,1,2,1201,2013-12-27,1,0,Credit card,10,F,Germany,1,1,0
0,1,138.6,1,1.0,1,1.0,1,0,1201,2014-07-25,1,1,Paypal,0,F,Italy,1,1,0
0,3,213.0,2,0.6666666666666666,3,1.0,3,3,20101,2010-03-16,0,0,Credit card,9,F,Poland,0,13,0
1,5,749.64375,3,0.6,5,1.0,5,11,20123,2012-04-26,0,0,Credit card,14,F,Altro Europa,0,3,0
0,5,292.0,5,1.0,5,1.0,5,7,1201,2014-03-18,0,0,Credit card,19,M,Netherlands,1,2,0
0,1,72.8,1,1.0,1,1.0,1,3,20102,2011-06-28,1,0,Paypal,7,F,Germany,0,0,1
0,1,196.0,1,1.0,1,1.0,1,2,20102,2011-06-06,0,0,Credit card,10,F,Italy,0,0,0
0,1,83.0,1,1.0,1,1.0,1,0,20102,2011-03-31,0,0,Credit card,7,F,Italy,0,0,0
0,1,183.4,1,1.0,1,1.0,1,2,1201,2014-07-14,1,1,Credit card,0,F,Altro Europa,0,0,1
0,1,94.0,1,1.0,1,1.0,1,3,20123,2012-07-18,1,0,Paypal,10,M,Italy,0,1,0
0,1,320.0,1,1.0,1,1.0,1,3,20123,2012-04-27,0,1,Paypal,0,F,Germany,0,0,0
0,1,325.0,1,1.0,1,1.0,1,2,20101,2010-07-12,0,0,Cash,7,F,Germany,0,0,0
0,2,141.0,1,0.5,2,1.0,2,4,20113,2011-09-14,0,0,Cash,8,F,Germany,0,1,0
1,4,835.1173407993393,4,1.0,4,1.0,4,10,20123,2012-04-26,0,0,Credit card,10,M,Poland,26,29,0
0,1,110.5,1,1.0,1,1.0,1,2,20123,2012-01-27,1,1,Cash,0,F,Italy,0,3,1
0,3,303.8,3,1.0,3,1.0,3,7,20133,2013-07-09,1,0,Amex,9,M,Italy,1,69,1
1,1,76.77352941176471,1,1.0,1,1.0,1,3,20123,2012-05-11,0,0,Cash,7,F,Italy,8,21,0
0,3,69.8,3,1.0,3,1.0,3,5,20092,2010-02-01,1,1,Credit card,0,F,Italy,0,1,0
0,1,68.5,1,1.0,1,1.0,1,2,20133,2013-07-29,1,0,Paypal,10,F,Germany,0,2,0
1,4,161.690625,4,1.0,4,1.0,4,5,20101,2010-03-16,1,0,Credit card,13,F,Altro Europa,3,8,0
0,3,115.0,1,0.3333333333333333,3,1.0,3,0,20113,2011-11-17,0,0,Credit card,9,F,Altro Europa,0,3,0
0,3,173.0,3,1.0,3,1.0,3,2,20123,2012-07-26,1,0,Paypal,9,F,France,0,2,1
0,1,89.0,1,1.0,1,1.0,1,2,1201,2013-08-26,1,0,Amex,7,F,Italy,0,0,1
0,1,82.6,1,1.0,1,1.0,1,3,1201,2014-01-27,1,0,Amex,7,F,Italy,0,0,0
0,2,220.0,1,0.5,1,0.5,2,4,20123,2012-08-31,0,0,Credit card,8,F,Belgium,0,1,0
0,1,649.0,1,1.0,1,1.0,1,2,20123,2012-01-31,0,1,Paypal,0,F,Germany,2,8,0
0,1,34.0,1,1.0,1,1.0,1,2,20102,2011-07-26,1,1,Credit card,0,F,Italy,1,4,1
0,1,246.0,1,1.0,1,1.0,1,2,20102,2011-04-27,0,1,Cash,0,F,Italy,2,10,0
0,1,113.0,1,1.0,1,1.0,1,2,20102,2011-08-08,0,0,Cash,7,F,Altro Europa,4,33,0
0,1,98.0,1,1.0,1,1.0,1,2,1201,2013-09-09,0,0,Paypal,10,M,Germany,0,0,0
1,3,911.0761363636364,2,0.6666666666666666,3,1.0,3,6,20102,2011-03-03,1,1,Credit card,0,F,Germany,0,0,0
0,2,106.4,2,1.0,2,1.0,2,5,20123,2012-01-18,1,0,Paypal,8,F,Italy,3,3,1
0,2,99.0,2,1.0,2,1.0,2,4,20101,2010-05-18,0,0,Cash,8,M,Italy,0,3,0
0,5,330.2,4,0.8,5,1.0,5,8,20102,2010-11-26,1,1,Credit card,0,F,Italy,0,11,1
0,1,126.0,1,1.0,1,1.0,1,3,20101,2010-06-22,1,0,Credit card,7,F,Germany,13,13,1
0,6,187.05,4,0.6666666666666666,5,0.8333333333333334,6,6,20102,2011-01-12,1,0,Cash,12,F,Italy,0,3,0
1,3,433.3414262125903,3,1.0,3,1.0,3,7,20123,2012-07-09,1,0,Paypal,12,F,Germany,0,0,0
0,1,223.0,1,1.0,1,1.0,1,1,20123,2012-10-30,0,0,Cash,7,F,Germany,0,0,1
0,3,227.0,2,0.6666666666666666,3,1.0,3,5,20102,2011-01-04,1,0,Cash,9,F,Germany,2,7,0
0,1,80.0,1,1.0,1,1.0,1,2,20102,2011-03-10,0,0,Credit card,7,F,Italy,0,5,1
0,2,82.8,2,1.0,2,1.0,2,6,20092,2009-09-15,1,1,Credit card,0,F,Germany,0,1,1
0,1,69.0,1,1.0,1,1.0,1,1,1201,2014-05-23,0,0,Credit card,10,M,Netherlands,0,0,0
0,1,118.0,1,1.0,1,1.0,1,2,20133,2013-01-24,0,1,Cash,0,F,Italy,6,18,1
0,2,456.0,2,1.0,2,1.0,2,4,20102,2010-10-22,0,0,Credit card,8,F,Germany,0,1,1
0,1,37.0,1,1.0,1,1.0,1,0,20102,2011-01-26,0,0,Cash,7,F,Italy,0,1,1
1,1,94.62857142857143,1,1.0,1,1.0,1,3,20123,2012-08-22,1,1,Cash,0,M,Italy,4,10,0
1,2,213.19545454545448,2,1.0,2,1.0,2,4,20102,2011-01-24,1,0,Credit card,8,F,Germany,1,6,0
1,5,628.89682674428,2,0.4,4,0.8,5,14,20123,2012-03-30,0,0,Credit card,11,F,Germany,12,16,0
1,3,262.40487804878046,2,0.6666666666666666,2,0.6666666666666666,3,4,20102,2011-06-15,0,0,Amex,9,F,Germany,0,0,0
0,2,296.0,2,1.0,2,1.0,2,4,1201,2013-09-04,0,0,Cash,8,F,Italy,0,1,0
0,2,106.4,2,1.0,2,1.0,2,3,20102,2011-07-05,1,0,Credit card,8,F,Italy,0,3,1
0,3,648.9,2,0.6666666666666666,3,1.0,3,6,20092,2009-10-27,1,0,Credit card,12,M,Italy,2,36,0
1,1,93.08148148148148,1,1.0,1,1.0,1,3,20123,2012-07-13,1,0,Cash,7,M,Italy,10,55,0
0,1,91.0,1,1.0,1,1.0,1,2,20102,2010-12-21,1,0,Paypal,10,F,Germany,1,3,1
0,1,93.8,1,1.0,1,1.0,1,3,1201,2014-01-07,1,0,Credit card,10,F,Italy,0,0,1
1,1,422.2545454545455,1,1.0,1,1.0,1,2,20123,2012-12-27,1,1,Paypal,0,F,Germany,5,12,0
0,2,191.0,1,0.5,2,1.0,2,0,20102,2011-07-13,1,0,Cash,8,F,Altro Europa,0,8,0
1,1,72.37272727272727,1,1.0,1,1.0,1,2,1201,2014-05-09,0,0,Credit card,10,F,Belgium,2,4,0
0,2,167.0,1,0.5,2,1.0,2,4,20102,2011-04-04,0,0,Amex,8,M,Germany,0,2,0
1,2,166.33934782608696,2,1.0,2,1.0,2,3,20101,2010-07-02,1,0,Credit card,8,F,Netherlands,0,0,0
1,1,125.51290322580644,1,1.0,1,1.0,1,3,20101,2010-05-10,0,0,Credit card,7,F,Germany,0,0,0
0,1,158.0,1,1.0,1,1.0,1,3,20123,2012-05-28,0,1,Credit card,0,F,Austria,0,4,1
0,2,201.0,1,0.5,2,1.0,2,4,20113,2011-09-20,0,1,Paypal,0,M,Germany,0,0,0
0,1,103.0,1,1.0,1,1.0,1,2,20102,2010-09-10,0,0,Cash,7,F,Germany,2,4,1
0,1,229.5,1,1.0,1,1.0,1,3,20123,2012-02-28,1,1,Credit card,0,F,Germany,0,6,0
0,2,45.6,2,1.0,2,1.0,2,2,20101,2010-08-31,1,0,Credit card,11,M,Altro Europa,0,0,0
0,1,247.0,1,1.0,1,1.0,1,3,1201,2013-09-16,0,0,Credit card,10,M,Poland,0,0,1
0,1,208.0,1,1.0,1,1.0,1,3,1201,2013-12-30,0,0,Paypal,10,M,Italy,0,0,0
0,1,98.0,1,1.0,1,1.0,1,2,20102,2011-01-10,0,0,Credit card,7,F,Italy,0,4,0
0,1,349.0,1,1.0,1,1.0,1,2,1201,2013-08-08,1,1,Cash,0,M,Italy,0,0,0
0,3,148.5,3,1.0,3,1.0,3,5,20102,2011-07-22,1,0,Credit card,9,F,Italy,0,9,0
0,1,50.5,1,1.0,1,1.0,1,2,20091,2009-07-02,1,0,Credit card,7,F,Italy,2,13,0
1,3,440.78589984576826,3,1.0,3,1.0,3,2,20123,2012-06-26,1,1,Credit card,0,F,Germany,24,30,0
1,4,353.6203296703297,3,0.75,4,1.0,4,6,20092,2010-01-25,1,0,Credit card,23,F,United States,0,0,0
0,1,149.0,1,1.0,1,1.0,1,3,20102,2011-02-03,1,0,Cash,7,F,Italy,0,0,0
0,4,717.0,4,1.0,4,1.0,4,9,20123,2012-03-30,0,0,Paypal,13,M,Belgium,9,72,0
1,1,50.93454545454546,1,1.0,1,1.0,1,0,20113,2011-12-02,0,1,Credit card,0,F,Poland,2,6,0
0,7,788.0,2,0.2857142857142857,5,0.7142857142857143,7,19,20133,2013-07-08,1,0,Paypal,16,F,Germany,10,33,0
1,2,312.9528205128205,1,0.5,1,0.5,2,6,20102,2011-02-12,0,0,Paypal,8,M,Germany,6,7,1
0,1,181.0,1,1.0,1,1.0,1,2,20102,2011-02-03,1,0,Cash,10,F,Italy,1,1,0
1,2,226.1269230769231,1,0.5,2,1.0,2,4,20102,2011-03-31,0,0,Credit card,11,M,Germany,1,1,0
0,1,40.0,1,1.0,1,1.0,1,2,20102,2011-02-17,1,0,Credit card,7,F,Italy,0,0,0
0,3,158.5,3,1.0,3,1.0,3,4,20091,2009-07-15,1,0,Cash,9,F,Italy,0,5,0
1,3,734.9052684306395,3,1.0,3,1.0,3,8,20113,2011-09-23,0,0,Cash,9,F,Italy,12,16,1
0,1,383.0,1,1.0,1,1.0,1,2,20123,2012-11-29,0,0,Credit card,20,F,Russian Federation,0,0,1
0,3,103.2,3,1.0,3,1.0,3,7,20123,2012-09-13,1,1,Paypal,0,M,Italy,0,0,0
0,3,188.0,3,1.0,3,1.0,3,1,20133,2013-04-09,0,0,Credit card,9,M,Altro Europa,1,2,0
0,1,64.0,1,1.0,1,1.0,1,2,20092,2009-11-19,0,0,Cash,7,F,Italy,0,8,1
0,1,54.0,1,1.0,1,1.0,1,3,20133,2013-07-05,1,0,Cash,10,F,Germany,0,1,0
0,1,288.0,1,1.0,1,1.0,1,2,20123,2012-05-23,0,0,Credit card,10,F,Italy,0,4,0
0,1,79.0,1,1.0,1,1.0,1,2,20123,2012-01-25,1,1,Cash,0,F,Italy,1,25,1
0,1,68.8,1,1.0,1,1.0,1,2,20123,2012-11-19,1,0,Credit card,7,F,Denmark,0,7,0
1,4,266.96320346320346,3,0.75,4,1.0,4,7,20133,2013-02-08,0,0,Cash,10,F,Italy,9,41,1
1,3,441.58888888888885,2,0.6666666666666666,3,1.0,3,9,20102,2011-02-18,1,0,Cash,9,F,Italy,1,12,1
0,1,138.0,1,1.0,1,1.0,1,2,1201,2013-10-21,0,0,Paypal,7,F,Italy,0,0,0
0,1,358.0,1,1.0,1,1.0,1,3,20102,2011-07-18,0,0,Paypal,7,F,Italy,0,2,0
0,1,158.0,1,1.0,1,1.0,1,3,20133,2013-06-20,0,1,Paypal,0,F,Italy,0,6,0
1,2,229.3,1,0.5,2,1.0,2,4,1201,2013-10-08,0,0,Cash,8,M,Italy,0,0,0
1,2,120.22,1,0.5,1,0.5,2,4,20113,2011-09-29,0,0,Credit card,7,F,Poland,1,2,0
0,1,174.0,1,1.0,1,1.0,1,2,20102,2011-01-11,1,0,Credit card,10,M,Italy,0,0,0
0,4,162.0,3,0.75,3,0.75,3,5,20102,2011-01-20,1,0,Paypal,13,M,Italy,0,1,0
0,1,51.5,1,1.0,1,1.0,1,3,20123,2012-03-02,1,0,Credit card,7,F,Italy,2,9,1
0,1,114.0,1,1.0,1,1.0,1,0,20102,2011-06-17,0,1,Paypal,0,F,Germany,0,0,0
1,5,212.4850679513723,1,0.2,5,1.0,5,0,20101,2010-03-03,0,0,Cash,11,F,Germany,0,1,0
0,1,25.8,1,1.0,1,1.0,1,2,20092,2010-01-18,1,1,Credit card,0,F,Italy,1,6,1
0,2,108.0,2,1.0,2,1.0,2,5,1201,2013-10-07,1,0,Credit card,8,F,Italy,0,3,0
1,4,868.5951461988304,3,0.75,3,0.75,4,6,20133,2013-04-03,0,0,Credit card,9,F,Germany,20,21,0
0,3,398.0,2,0.6666666666666666,3,1.0,3,4,20101,2010-09-01,0,0,Credit card,12,F,Italy,0,1,0
0,2,116.0,1,0.5,1,0.5,2,4,20102,2011-03-28,0,1,Cash,0,F,Italy,0,1,0
0,1,68.6,1,1.0,1,1.0,1,1,20133,2013-07-09,1,0,Credit card,7,F,Italy,1,3,1
0,1,118.0,1,1.0,1,1.0,1,3,20113,2011-09-21,0,0,Cash,10,F,Italy,0,1,1
1,2,241.70476190476197,1,0.5,1,0.5,2,4,20123,2012-02-29,0,0,Credit card,7,F,Altro Europa,2,4,1
0,1,37.1,1,1.0,1,1.0,1,0,20092,2009-12-07,1,0,Cash,7,F,Italy,0,4,0
1,1,203.6263157894737,1,1.0,1,1.0,1,1,20133,2013-01-08,1,1,Paypal,0,F,Germany,2,2,0
0,1,65.0,1,1.0,1,1.0,1,2,20101,2010-06-18,0,0,Cash,10,F,Italy,0,0,0
0,1,52.0,1,1.0,1,1.0,1,0,20092,2009-09-14,0,0,Cash,7,F,Italy,0,0,1
0,1,18.0,1,1.0,1,1.0,1,0,20092,2010-01-25,0,0,Credit card,7,F,Italy,0,0,1
0,1,179.0,1,1.0,1,1.0,1,3,20133,2013-03-04,0,0,Cash,7,F,Italy,0,3,1
0,1,471.0,1,1.0,1,1.0,1,2,20102,2010-11-15,0,0,Credit card,7,F,Germany,0,0,1
0,1,165.0,1,1.0,1,1.0,1,3,20123,2012-04-27,0,1,Paypal,0,F,Germany,0,0,0
0,1,228.0,1,1.0,1,1.0,1,3,20113,2011-11-25,0,0,Cash,7,F,Italy,0,0,0
1,2,244.90476190476195,1,0.5,1,0.5,2,4,1201,2014-05-02,0,0,Paypal,8,F,Italy,0,0,0
0,1,247.5,1,1.0,1,1.0,1,2,20123,2012-12-21,1,0,Amex,20,M,Altro Europa,0,1,1
0,1,118.0,1,1.0,1,1.0,1,2,1201,2013-11-20,0,0,Credit card,7,F,Italy,0,1,0
0,1,82.6,1,1.0,1,1.0,1,3,20102,2011-06-16,1,0,Cash,7,F,Italy,6,22,0
0,3,80.0,3,1.0,3,1.0,3,4,20102,2011-01-24,1,0,Credit card,9,F,Italy,0,0,1
0,2,298.0,2,1.0,2,1.0,2,0,20123,2012-08-09,1,0,Credit card,8,F,Italy,2,7,0
0,1,179.0,1,1.0,1,1.0,1,1,20123,2012-12-11,0,0,Cash,10,F,Italy,0,0,0
0,1,72.0,1,1.0,1,1.0,1,3,20102,2011-02-04,1,0,Credit card,7,F,Italy,0,0,0
0,1,130.0,1,1.0,1,1.0,1,3,20113,2011-09-21,0,0,Paypal,7,F,Italy,0,0,0
0,2,140.5,2,1.0,2,1.0,2,4,20102,2011-08-01,1,1,Cash,0,M,Italy,0,0,0
0,1,298.0,1,1.0,1,1.0,1,2,20123,2012-10-03,0,0,Cash,7,F,Italy,3,6,1
1,3,337.7625,1,0.3333333333333333,2,0.6666666666666666,3,9,20123,2012-07-31,1,1,Paypal,0,F,Italy,12,23,0
0,1,288.0,1,1.0,1,1.0,1,1,20133,2013-02-19,0,0,Paypal,20,F,United States,1,2,0
0,2,131.0,2,1.0,2,1.0,2,4,20101,2010-04-26,0,1,Cash,0,F,Italy,1,5,0
0,1,108.0,1,1.0,1,1.0,1,3,1201,2013-12-19,0,0,Credit card,10,M,Italy,0,0,0
1,3,417.06666666666666,1,0.3333333333333333,3,1.0,3,9,1201,2014-06-24,1,0,Paypal,12,F,Germany,0,0,0
1,4,577.6365838509316,2,0.5,4,1.0,4,6,20113,2011-09-13,0,0,Paypal,10,F,Germany,0,0,0
0,3,224.0,3,1.0,3,1.0,3,4,20101,2010-04-21,0,0,Paypal,10,F,United States,0,0,0
